deployment_id,time,latitude,longitude,receiver_model,receiver_reference_id,array_name,project_reference,recovery_datetime_utc
,UTC,degrees_north,degrees_east,,,,,UTC
SQR-002-VR2W-113211-1,2011-04-25T23:12:00Z,46.51362798,-84.11764055,VR2W,SMRSL_SQR-002,SMRSL,SMRSL,2011-08-07T13:59:00Z
SQR-003-VR2W-113216-1,2011-04-25T22:49:00Z,46.51273376,-84.11591454,VR2W,SMRSL_SQR-003,SMRSL,SMRSL,2011-08-03T18:30:00Z
SQR-004-VR2W-113224-1,2011-04-25T22:54:00Z,46.51394223,-84.11397487,VR2W,SMRSL_SQR-004,SMRSL,SMRSL,2011-08-07T15:14:00Z
SSM-001-VR2W-109444-1,2010-04-20T19:05:00Z,46.510379,-84.341212,VR2W,SMRSL_SSM-001,SMRSL,SMRSL,2010-08-01T16:52:00Z
SSM-001-VR2W-109951-3,2012-04-15T17:24:00Z,46.5105,-84.34119,VR2W,SMRSL_SSM-001,SMRSL,SMRSL,
SSM-001-VR2W-109983-2,2011-05-02T17:52:00Z,46.5102027,-84.34105963,VR2W,SMRSL_SSM-001,SMRSL,SMRSL,2011-08-04T12:55:00Z
SSM-002-VR2W-109443-1,2010-04-20T19:17:00Z,46.508689,-84.341737,VR2W,SMRSL_SSM-002,SMRSL,SMRSL,2010-08-01T15:27:00Z
SSM-002-VR2W-109892-2,2011-05-02T18:21:00Z,46.50893272,-84.34158651,VR2W,SMRSL_SSM-002,SMRSL,SMRSL,2011-08-04T13:22:00Z
SSM-002-VR2W-109945-3,2012-04-15T17:40:00Z,46.50935,-84.34123,VR2W,SMRSL_SSM-002,SMRSL,SMRSL,
SSM-003-VR2W-109422-3,2012-04-15T19:09:00Z,46.50705,-84.34181,VR2W,SMRSL_SSM-003,SMRSL,SMRSL,
SSM-003-VR2W-109435-1,2010-04-20T19:28:00Z,46.506951,-84.343113,VR2W,SMRSL_SSM-003,SMRSL,SMRSL,2010-11-02T16:45:00Z
SSM-003-VR2W-109984-2,2011-05-11T13:28:00Z,46.50691975,-84.3416597,VR2W,SMRSL_SSM-003,SMRSL,SMRSL,2011-08-04T14:41:00Z
SSM-004-VR2W-109416-1,2010-04-16T15:56:00Z,46.50050039,-84.33756627,VR2W,SMRSL_SSM-004,SMRSL,SMRSL,2010-06-02T17:54:00Z
SSM-004-VR2W-109416-2,2010-06-02T18:05:00Z,46.50050039,-84.33756627,VR2W,SMRSL_SSM-004,SMRSL,SMRSL,2010-07-31T17:20:00Z
SSM-004-VR2W-109877-3,2011-05-02T16:08:00Z,46.50049862,-84.33754993,VR2W,SMRSL_SSM-004,SMRSL,SMRSL,2011-08-03T19:40:00Z
SSM-004-VR2W-109986-4,2012-04-14T18:45:00Z,46.50051,-84.33756,VR2W,SMRSL_SSM-004,SMRSL,SMRSL,
SSM-005-VR2W-109420-2,2012-04-14T18:52:00Z,46.50349,-84.3387,VR2W,SMRSL_SSM-005,SMRSL,SMRSL,
SSM-005-VR2W-109438-1,2010-04-16T15:45:00Z,46.503415,-84.33871,VR2W,SMRSL_SSM-005,SMRSL,SMRSL,2011-11-09T16:20:00Z
SSM-006-VR2W-109123-1,2010-04-16T14:56:00Z,46.50550994,-84.33994673,VR2W,SMRSL_SSM-006,SMRSL,SMRSL,2010-06-24T14:21:00Z
SSM-006-VR2W-109123-2,2010-06-24T14:35:00Z,46.50550169,-84.33990842,VR2W,SMRSL_SSM-006,SMRSL,SMRSL,2010-07-31T18:19:00Z
SSM-006-VR2W-109434-4,2012-04-15T18:50:00Z,46.50555,-84.33992,VR2W,SMRSL_SSM-006,SMRSL,SMRSL,
SSM-006-VR2W-109880-3,2011-05-11T13:05:00Z,46.50553217,-84.33994739,VR2W,SMRSL_SSM-006,SMRSL,SMRSL,2011-08-04T15:22:00Z
SSM-008-VR2W-109454-1,2010-04-15T19:50:00Z,46.506133,-84.342544,VR2W,SMRSL_SSM-008,SMRSL,SMRSL,2010-07-31T18:33:00Z
SSM-008-VR2W-109878-2,2011-05-11T13:49:00Z,46.50619282,-84.34208685,VR2W,SMRSL_SSM-008,SMRSL,SMRSL,2011-08-04T14:58:00Z
SSM-008-VR2W-113221-3,2012-04-15T18:40:00Z,46.50608,-84.34217,VR2W,SMRSL_SSM-008,SMRSL,SMRSL,
SSM-009-VR2W-109452-1,2010-04-15T19:38:00Z,46.50598,-84.345069,VR2W,SMRSL_SSM-009,SMRSL,SMRSL,2010-07-31T18:48:00Z
SSM-009-VR2W-109468-3,2012-04-15T18:32:00Z,46.50589,-84.34477,VR2W,SMRSL_SSM-009,SMRSL,SMRSL,
SSM-009-VR2W-109957-2,2011-05-11T16:30:00Z,46.50588118,-84.34470049,VR2W,SMRSL_SSM-009,SMRSL,SMRSL,2011-08-04T15:15:00Z
SSM-010-VR2W-109124-1,2010-04-15T19:27:00Z,46.507154,-84.343611,VR2W,SMRSL_SSM-010,SMRSL,SMRSL,2010-06-24T13:56:00Z
SSM-010-VR2W-109124-2,2010-06-24T14:09:00Z,46.507199,-84.343578,VR2W,SMRSL_SSM-010,SMRSL,SMRSL,2010-07-31T19:04:00Z
SSM-010-VR2W-109443-4,2012-04-15T19:02:00Z,46.50694,-84.34364,VR2W,SMRSL_SSM-010,SMRSL,SMRSL,
SSM-010-VR2W-110007-3,2011-05-11T16:44:00Z,46.50695149,-84.3437709,VR2W,SMRSL_SSM-010,SMRSL,SMRSL,2011-08-04T15:05:00Z
SSM-011-VR2W-109127-1,2010-04-15T18:50:00Z,46.507666,-84.341735,VR2W,SMRSL_SSM-011,SMRSL,SMRSL,2010-08-01T14:48:00Z
SSM-011-VR2W-109420-2,2011-05-02T18:48:00Z,46.50780213,-84.34188634,VR2W,SMRSL_SSM-011,SMRSL,SMRSL,2011-08-04T13:55:00Z
SSM-011-VR2W-110014-3,2012-04-15T18:26:00Z,46.50791,-84.34122,VR2W,SMRSL_SSM-011,SMRSL,SMRSL,
SSM-012-VR2W-109451-1,2010-04-15T19:15:00Z,46.50819,-84.345161,VR2W,SMRSL_SSM-012,SMRSL,SMRSL,2010-08-01T15:02:00Z
SSM-012-VR2W-109514-2,2011-05-02T18:38:00Z,46.50816184,-84.34528367,VR2W,SMRSL_SSM-012,SMRSL,SMRSL,2011-08-04T13:36:00Z
SSM-012-VR2W-109888-3,2012-04-15T18:19:00Z,46.50817,-84.34319,VR2W,SMRSL_SSM-012,SMRSL,SMRSL,
SSM-013-VR2W-106323-1,2010-04-15T19:01:00Z,46.50848,-84.343194,VR2W,SMRSL_SSM-013,SMRSL,SMRSL,2010-08-01T15:16:00Z
SSM-013-VR2W-109911-2,2011-05-02T18:28:00Z,46.50850586,-84.34319783,VR2W,SMRSL_SSM-013,SMRSL,SMRSL,2011-08-04T13:30:00Z
SSM-014-VR2W-109446-1,2010-04-15T18:30:00Z,46.50967,-84.339366,VR2W,SMRSL_SSM-014,SMRSL,SMRSL,2010-08-01T16:38:00Z
SSM-014-VR2W-109945-2,2011-05-02T18:00:00Z,46.5096518,-84.33930334,VR2W,SMRSL_SSM-014,SMRSL,SMRSL,2011-08-04T13:05:00Z
SSM-014-VR2W-113217-3,2012-04-15T17:33:00Z,46.5101,-84.33938,VR2W,SMRSL_SSM-014,SMRSL,SMRSL,
SSM-015-VR2W-109121-1,2010-04-15T16:02:00Z,46.51122066,-84.34268851,VR2W,SMRSL_SSM-015,SMRSL,SMRSL,2010-04-15T21:29:00Z
SSM-015-VR2W-109121-2,2010-04-15T21:34:00Z,46.51113549,-84.34271371,VR2W,SMRSL_SSM-015,SMRSL,SMRSL,2010-06-24T12:50:00Z
SSM-015-VR2W-109121-3,2010-06-24T13:14:00Z,46.51118761,-84.3428056,VR2W,SMRSL_SSM-015,SMRSL,SMRSL,2010-08-01T17:55:00Z
SSM-015-VR2W-109907-5,2012-04-14T19:08:00Z,46.51121,-84.34288,VR2W,SMRSL_SSM-015,SMRSL,SMRSL,
SSM-015-VR2W-109990-4,2011-05-02T17:37:00Z,46.5111458,-84.34283017,VR2W,SMRSL_SSM-015,SMRSL,SMRSL,2011-08-04T12:35:00Z
SSM-016-VR2W-109126-1,2010-04-15T20:50:00Z,46.511576,-84.340439,VR2W,SMRSL_SSM-016,SMRSL,SMRSL,2010-08-01T17:14:00Z
SSM-016-VR2W-109476-3,2012-04-15T17:14:00Z,46.51154,-84.34049,VR2W,SMRSL_SSM-016,SMRSL,SMRSL,
SSM-016-VR2W-109921-2,2011-05-02T17:43:00Z,46.51162999,-84.34045698,VR2W,SMRSL_SSM-016,SMRSL,SMRSL,2011-08-04T12:15:00Z
SSM-017-VR2W-109453-1,2010-04-16T14:29:00Z,46.512293,-84.341734,VR2W,SMRSL_SSM-017,SMRSL,SMRSL,2011-08-08T12:05:00Z
SSM-018-VR2W-106326-4,2011-05-02T16:33:00Z,46.51284879,-84.34410382,VR2W,SMRSL_SSM-018,SMRSL,SMRSL,2011-08-04T12:26:00Z
SSM-018-VR2W-109125-1,2010-04-15T15:12:00Z,46.51289641,-84.34417644,VR2W,SMRSL_SSM-018,SMRSL,SMRSL,2010-04-15T21:13:00Z
SSM-018-VR2W-109125-2,2010-04-15T21:23:00Z,46.51280789,-84.34414127,VR2W,SMRSL_SSM-018,SMRSL,SMRSL,2010-06-24T12:08:00Z
SSM-018-VR2W-109125-3,2010-06-24T12:31:00Z,46.51285448,-84.34417752,VR2W,SMRSL_SSM-018,SMRSL,SMRSL,2010-08-01T18:35:00Z
SSM-018-VR2W-109447-5,2012-04-14T19:15:00Z,46.51291,-84.3442,VR2W,SMRSL_SSM-018,SMRSL,SMRSL,
SSM-019-VR2W-106324-1,2010-04-15T15:33:00Z,46.51330274,-84.34188573,VR2W,SMRSL_SSM-019,SMRSL,SMRSL,2010-04-15T20:59:00Z
SSM-019-VR2W-106324-2,2010-04-15T21:06:00Z,46.51311966,-84.34196094,VR2W,SMRSL_SSM-019,SMRSL,SMRSL,2010-08-01T18:18:00Z
SSM-019-VR2W-109459-4,2012-04-15T17:05:00Z,46.51309,-84.34179,VR2W,SMRSL_SSM-019,SMRSL,SMRSL,
SSM-019-VR2W-109883-3,2011-05-02T17:19:00Z,46.51307474,-84.34193134,VR2W,SMRSL_SSM-019,SMRSL,SMRSL,2011-08-04T12:08:00Z
SSM-020-VR2W-109460-1,2010-04-15T18:38:00Z,46.5095464,-84.34272617,VR2W,SMRSL_SSM-020,SMRSL,SMRSL,2010-06-24T13:17:00Z
SSM-020-VR2W-109460-2,2010-06-24T13:39:00Z,46.5095407,-84.34269554,VR2W,SMRSL_SSM-020,SMRSL,SMRSL,2010-08-01T16:15:00Z
SSM-020-VR2W-109942-3,2011-05-02T18:13:00Z,46.50953875,-84.34276119,VR2W,SMRSL_SSM-020,SMRSL,SMRSL,2011-08-04T13:15:00Z
SSM-020-VR2W-110004-4,2012-04-15T17:54:00Z,46.5088,-84.34215,VR2W,SMRSL_SSM-020,SMRSL,SMRSL,
SSM-021-VR2W-109901-1,2011-05-02T18:57:00Z,46.50730191,-84.33947752,VR2W,SMRSL_SSM-021,SMRSL,SMRSL,2011-11-09T18:40:00Z
SSM-021-VR2W-109978-2,2012-04-15T19:19:00Z,46.50722,-84.33947,VR2W,SMRSL_SSM-021,SMRSL,SMRSL,
SSM-022-VR2W-109942-1,2012-04-15T18:00:00Z,46.5087,-84.33981,VR2W,SMRSL_SSM-022,SMRSL,SMRSL,
SSM-023-VR2W-109438-1,2012-04-15T18:10:00Z,46.50845,-84.33772,VR2W,SMRSL_SSM-023,SMRSL,SMRSL,
SSM-024-VR2W-109479-1,2012-04-15T19:28:00Z,46.50679,-84.33798,VR2W,SMRSL_SSM-024,SMRSL,SMRSL,
STR-001-VR2W-109433-1,2010-04-18T19:39:00Z,46.31755789,-84.12004298,VR2W,SMRSL_STR-001,SMRSL,SMRSL,2010-07-29T15:29:00Z
STR-001-VR2W-109936-3,2012-04-13T19:28:00Z,46.31736,-84.11907,VR2W,SMRSL_STR-001,SMRSL,SMRSL,
STR-001-VR2W-113217-2,2011-04-25T21:21:00Z,46.31732562,-84.11904881,VR2W,SMRSL_STR-001,SMRSL,SMRSL,2011-08-06T18:09:00Z
STR-002-VR2W-109431-1,2010-04-18T19:13:00Z,46.31846594,-84.11163533,VR2W,SMRSL_STR-002,SMRSL,SMRSL,2010-07-29T15:11:00Z
STR-002-VR2W-109457-3,2012-04-13T19:20:00Z,46.31878,-84.11188,VR2W,SMRSL_STR-002,SMRSL,SMRSL,
STR-002-VR2W-109875-2,2011-04-25T21:29:00Z,46.3187486,-84.11187943,VR2W,SMRSL_STR-002,SMRSL,SMRSL,2011-08-06T18:13:00Z
SUP-001-VR2AR-548766-2024_04_30T16,2024-04-30T16:53:00Z,45.31878,-80.12857,VR2AR,V2LPSAP_SUP-001,V2LPSAP,V2LPSAP,2025-04-30T09:00:00Z
SUP-001-VR2AR-548766-2025_04_30T09,2025-04-30T09:39:00Z,45.31878,-80.12862,VR2AR,V2LPSAP_SUP-001,V2LPSAP,V2LPSAP,
SUP-002-VR2AR-548676-2024_04_30T16,2024-04-30T16:30:00Z,45.31852,-80.12335,VR2AR,V2LPSAP_SUP-002,V2LPSAP,V2LPSAP,2025-04-30T09:48:00Z
SUP-002-VR2AR-548676-2025_04_30T10,2025-04-30T10:13:00Z,45.31852,-80.12335,VR2AR,V2LPSAP_SUP-002,V2LPSAP,V2LPSAP,
SUP-003-VR2AR-548735-2024_04_30T16,2024-04-30T16:45:00Z,45.31848,-80.1184,VR2AR,V2LPSAP_SUP-003,V2LPSAP,V2LPSAP,2025-04-30T10:15:00Z
SUP-003-VR2AR-548735-2025_04_30T10,2025-04-30T10:47:00Z,45.31845,-80.11838,VR2AR,V2LPSAP_SUP-003,V2LPSAP,V2LPSAP,
SUP-004-VR2AR-552291-2024_04_30T16,2024-04-30T16:40:00Z,45.319,-80.11343,VR2AR,V2LPSAP_SUP-004,V2LPSAP,V2LPSAP,2025-04-30T10:54:00Z
SUP-004-VR2AR-552291-2025_04_30T11,2025-04-30T11:30:00Z,45.31898,-80.11338,VR2AR,V2LPSAP_SUP-004,V2LPSAP,V2LPSAP,
SUP-005-VR2AR-548627-2024_04_30T16,2024-04-30T16:36:00Z,45.31867,-80.10805,VR2AR,V2LPSAP_SUP-005,V2LPSAP,V2LPSAP,2025-04-30T11:42:00Z
SUP-005-VR2AR-548627-2025_04_30T12,2025-04-30T12:03:00Z,45.31866,-80.10808,VR2AR,V2LPSAP_SUP-005,V2LPSAP,V2LPSAP,
SUP-006-VR2AR-548761-2024_04_30T13,2024-04-30T13:20:00Z,45.32251,-80.10319,VR2AR,V2LPSAP_SUP-006,V2LPSAP,V2LPSAP,2024-07-26T13:20:00Z
SUP-006-VR2AR-548761-2024_07_26T13,2024-07-26T13:29:00Z,45.31887,-80.10418,VR2AR,V2LPSAP_SUP-006,V2LPSAP,V2LPSAP,2025-04-30T12:14:00Z
SUP-006-VR2AR-548761-2025_04_30T12,2025-04-30T12:30:00Z,45.31886,-80.10418,VR2AR,V2LPSAP_SUP-006,V2LPSAP,V2LPSAP,
SUP-007-VR2AR-547608-2024_04_30T16,2024-04-30T16:28:00Z,45.3224,-80.10297,VR2AR,V2LPSAP_SUP-007,V2LPSAP,V2LPSAP,2025-05-01T08:34:00Z
SUP-007-VR2AR-547608-2025_05_01T12,2025-05-01T12:19:00Z,45.32238,-80.103,VR2AR,V2LPSAP_SUP-007,V2LPSAP,V2LPSAP,
SUP-008-RBR-201655-2024_04_30T16,2024-04-30T16:23:00Z,45.32213,-80.10815,RBR,V2LPSAP_SUP-008,V2LPSAP,V2LPSAP,2025-05-01T13:32:00Z
SUP-008-RBR-201655-2025_05_01T17,2025-05-01T17:28:00Z,45.32233,-80.10828,RBR,V2LPSAP_SUP-008,V2LPSAP,V2LPSAP,
SUP-008-VR2AR-554593-2024_04_30T13,2024-04-30T13:15:00Z,45.32216,-80.10807,VR2AR,V2LPSAP_SUP-008,V2LPSAP,V2LPSAP,2025-05-01T13:32:00Z
SUP-008-VR2AR-554593-2025_05_01T14,2025-05-01T14:00:00Z,45.32213,-80.10808,VR2AR,V2LPSAP_SUP-008,V2LPSAP,V2LPSAP,
SUP-009-VR2AR-554587-2024_04_30T13,2024-04-30T13:08:00Z,45.3221,-80.11321,VR2AR,V2LPSAP_SUP-009,V2LPSAP,V2LPSAP,2025-04-30T13:23:00Z
SUP-009-VR2AR-554587-2025_04_30T13,2025-04-30T13:40:00Z,45.32208,-80.1132,VR2AR,V2LPSAP_SUP-009,V2LPSAP,V2LPSAP,
SUP-010-VR2AR-554457-2024_04_30T13,2024-04-30T13:01:00Z,45.3222,-80.11835,VR2AR,V2LPSAP_SUP-010,V2LPSAP,V2LPSAP,2025-04-30T13:52:00Z
SUP-010-VR2AR-554457-2025_04_30T14,2025-04-30T14:15:00Z,45.32218,-80.11831,VR2AR,V2LPSAP_SUP-010,V2LPSAP,V2LPSAP,
SUP-011-VR2AR-554453-2024_04_30T12,2024-04-30T12:57:00Z,45.3221,-80.12345,VR2AR,V2LPSAP_SUP-011,V2LPSAP,V2LPSAP,2025-04-30T14:25:00Z
SUP-011-VR2AR-554453-2025_04_30T14,2025-04-30T14:42:00Z,45.3221,-80.12345,VR2AR,V2LPSAP_SUP-011,V2LPSAP,V2LPSAP,
SUP-012-VR2AR-552285-2024_04_30T12,2024-04-30T12:53:00Z,45.32211,-80.12855,VR2AR,V2LPSAP_SUP-012,V2LPSAP,V2LPSAP,2025-04-30T14:49:00Z
SUP-012-VR2AR-552285-2025_04_30T15,2025-04-30T15:10:00Z,45.32211,-80.12855,VR2AR,V2LPSAP_SUP-012,V2LPSAP,V2LPSAP,
SUP-013-VR2AR-554574-2024_04_30T12,2024-04-30T12:50:00Z,45.32571,-80.1286,VR2AR,V2LPSAP_SUP-013,V2LPSAP,V2LPSAP,2025-04-30T15:27:00Z
SUP-013-VR2AR-554574-2025_04_30T15,2025-04-30T15:43:00Z,45.32571,-80.1286,VR2AR,V2LPSAP_SUP-013,V2LPSAP,V2LPSAP,
SUP-014-VR2AR-548721-2024_04_30T12,2024-04-30T12:46:00Z,45.32569,-80.12346,VR2AR,V2LPSAP_SUP-014,V2LPSAP,V2LPSAP,2024-11-20T15:46:00Z
SUP-014-VR2AR-548721-2024_11_20T16,2024-11-20T16:01:00Z,45.32572,-80.1238,VR2AR,V2LPSAP_SUP-014,V2LPSAP,V2LPSAP,2025-04-30T15:50:00Z
SUP-014-VR2AR-548721-2025_04_30T16,2025-04-30T16:03:00Z,45.32571,-80.1238,VR2AR,V2LPSAP_SUP-014,V2LPSAP,V2LPSAP,
SUP-015-VR2AR-548670-2024_04_30T12,2024-04-30T12:40:00Z,45.32571,-80.1184,VR2AR,V2LPSAP_SUP-015,V2LPSAP,V2LPSAP,2025-05-01T13:55:00Z
SUP-015-VR2AR-548670-2025_05_01T14,2025-05-01T14:19:00Z,45.32571,-80.1184,VR2AR,V2LPSAP_SUP-015,V2LPSAP,V2LPSAP,
SUP-016-VR2AR-554571-2024_04_30T12,2024-04-30T12:34:00Z,45.32574,-80.11319,VR2AR,V2LPSAP_SUP-016,V2LPSAP,V2LPSAP,2024-11-19T15:40:00Z
SUP-016-VR2AR-554571-2024_11_19T16,2024-11-19T16:13:00Z,45.32598,-80.11328,VR2AR,V2LPSAP_SUP-016,V2LPSAP,V2LPSAP,2025-04-30T16:15:00Z
SUP-016-VR2AR-554571-2025_04_30T16,2025-04-30T16:25:00Z,45.32598,-80.11328,VR2AR,V2LPSAP_SUP-016,V2LPSAP,V2LPSAP,
SUP-017-VR2AR-551491-2025_05_01T14,2025-05-01T14:50:00Z,45.3256,-80.10833,VR2AR,V2LPSAP_SUP-017,V2LPSAP,V2LPSAP,
SUP-017-VR2AR-554475-2024_04_30T12,2024-04-30T12:29:00Z,45.3257,-80.1082,VR2AR,V2LPSAP_SUP-017,V2LPSAP,V2LPSAP,2024-11-19T16:05:00Z
SUP-017-VR2AR-554475-2024_11_19T16,2024-11-19T16:21:00Z,45.32565,-80.10836,VR2AR,V2LPSAP_SUP-017,V2LPSAP,V2LPSAP,2025-05-01T14:53:00Z
SUP-018-VR2AR-548778-2024_04_30T12,2024-04-30T12:25:00Z,45.32565,-80.10299,VR2AR,V2LPSAP_SUP-018,V2LPSAP,V2LPSAP,2025-04-30T16:39:00Z
SUP-018-VR2AR-548778-2025_04_30T17,2025-04-30T17:05:00Z,45.32565,-80.103,VR2AR,V2LPSAP_SUP-018,V2LPSAP,V2LPSAP,
SUP-019-VR2AR-547609-2024_04_30T12,2024-04-30T12:20:00Z,45.32599,-80.09923,VR2AR,V2LPSAP_SUP-019,V2LPSAP,V2LPSAP,2025-04-30T17:15:00Z
SUP-019-VR2AR-547609-2025_04_30T17,2025-04-30T17:28:00Z,45.32598,-80.09925,VR2AR,V2LPSAP_SUP-019,V2LPSAP,V2LPSAP,
SUP-020-VR2AR-554577-2024_04_30T13,2024-04-30T13:25:00Z,45.32928,-80.10307,VR2AR,V2LPSAP_SUP-020,V2LPSAP,V2LPSAP,2025-05-03T09:37:00Z
SUP-020-VR2AR-554577-2025_05_03T09,2025-05-03T09:59:00Z,45.32925,-80.10308,VR2AR,V2LPSAP_SUP-020,V2LPSAP,V2LPSAP,
SUP-021-VR2AR-547585-2024_04_30T16,2024-04-30T16:16:00Z,45.32928,-80.10807,VR2AR,V2LPSAP_SUP-021,V2LPSAP,V2LPSAP,2025-05-03T10:03:00Z
SUP-021-VR2AR-547585-2025_05_03T10,2025-05-03T10:21:00Z,45.32925,-80.1081,VR2AR,V2LPSAP_SUP-021,V2LPSAP,V2LPSAP,
SUP-022-VR2AR-546683-2025_05_03T11,2025-05-03T11:28:00Z,45.32926,-80.11328,VR2AR,V2LPSAP_SUP-022,V2LPSAP,V2LPSAP,
SUP-022-VR2AR-548683-2024_04_30T16,2024-04-30T16:12:00Z,45.32927,-80.1131,VR2AR,V2LPSAP_SUP-022,V2LPSAP,V2LPSAP,2024-11-21T11:25:00Z
SUP-022-VR2AR-548683-2024_11_21T11,2024-11-21T11:38:00Z,45.32925,-80.11322,VR2AR,V2LPSAP_SUP-022,V2LPSAP,V2LPSAP,2025-05-03T10:27:00Z
SUP-023-VR2AR-552298-2024_04_30T16,2024-04-30T16:08:00Z,45.32928,-80.11833,VR2AR,V2LPSAP_SUP-023,V2LPSAP,V2LPSAP,2024-11-21T11:57:00Z
SUP-023-VR2AR-552298-2024_11_21T12,2024-11-21T12:10:00Z,45.32933,-80.11816,VR2AR,V2LPSAP_SUP-023,V2LPSAP,V2LPSAP,2025-05-01T17:04:00Z
SUP-023-VR2AR-552298-2025_05_01T17,2025-05-01T17:21:00Z,45.32933,-80.11826,VR2AR,V2LPSAP_SUP-023,V2LPSAP,V2LPSAP,
SUP-024-VR2AR-548680-2024_04_30T00,2024-04-30T00:00:00Z,45.32925,-80.1234,VR2AR,V2LPSAP_SUP-024,V2LPSAP,V2LPSAP,2025-05-01T16:24:00Z
SUP-024-VR2AR-548680-2025_05_01T16,2025-05-01T16:52:00Z,45.32925,-80.1234,VR2AR,V2LPSAP_SUP-024,V2LPSAP,V2LPSAP,
TSR_010-VR2W-120180-2017_03_09T11,2017-03-09T11:51:00Z,41.63553,-83.00974,VR2W,V2LGLFC_TSR_010,V2LGLFC,V2LGLFC,2017-06-01T14:20:00Z
URC-001-VR2W-109424-1,2010-04-18T15:11:00Z,46.285281,-84.211129,VR2W,SMRSL_URC-001,SMRSL,SMRSL,2010-08-04T19:35:00Z
URC-002-VR2W-109434-1,2010-04-18T15:25:00Z,46.28547,-84.210693,VR2W,SMRSL_URC-002,SMRSL,SMRSL,2011-11-08T15:56:00Z
URC-003-VR2W-109423-1,2010-04-18T15:31:00Z,46.286049,-84.210776,VR2W,SMRSL_URC-003,SMRSL,SMRSL,2010-08-03T20:00:00Z
URC-004-VR2W-109432-1,2010-04-18T15:52:00Z,46.286104,-84.211391,VR2W,SMRSL_URC-004,SMRSL,SMRSL,2010-08-03T19:42:00Z
URC-004-VR2W-109505-3,2012-04-17T17:38:00Z,46.28645,-84.21152,VR2W,SMRSL_URC-004,SMRSL,SMRSL,
URC-004-VR2W-113210-2,2011-04-25T18:38:00Z,46.28639989,-84.21156894,VR2W,SMRSL_URC-004,SMRSL,SMRSL,2011-08-05T12:38:00Z
URC-005-VR2W-109447-1,2010-04-19T18:31:00Z,46.285937,-84.213667,VR2W,SMRSL_URC-005,SMRSL,SMRSL,2010-08-03T18:55:00Z
V2LGLFC-WBI_002-VR2W-112409-1,2013-07-22T10:09:00Z,41.9321,-82.53191667,VR2W,V2LGLFC_WBI_002,V2LGLFC,V2LGLFC,2014-06-30T09:10:00Z
V2LGLFC-WBI_003-VR2W-112330-2,2014-06-30T11:27:00Z,41.92461667,-82.53976667,VR2W,V2LGLFC_WBI_003,V2LGLFC,V2LGLFC,2015-06-29T10:07:00Z
V2LGLFC-WBI_003-VR2W-119777-1,2013-07-22T10:19:00Z,41.92486667,-82.53916667,VR2W,V2LGLFC_WBI_003,V2LGLFC,V2LGLFC,2014-06-30T09:15:00Z
V2LGLFC-WBI_004-VR2W-112395-2,2014-06-30T11:33:00Z,41.918,-82.54671667,VR2W,V2LGLFC_WBI_004,V2LGLFC,V2LGLFC,2015-06-29T10:11:00Z
V2LGLFC-WBI_004-VR2W-112446-1,2013-07-22T10:25:00Z,41.9177,-82.54708333,VR2W,V2LGLFC_WBI_004,V2LGLFC,V2LGLFC,2014-06-30T09:25:00Z
V2LGLFC-WBI_005-VR2W-110560-1,2013-07-22T10:31:00Z,41.91031667,-82.55485,VR2W,V2LGLFC_WBI_005,V2LGLFC,V2LGLFC,2014-06-30T09:30:00Z
V2LGLFC-WBI_005-VR2W-110591-2,2014-06-30T11:41:00Z,41.91043333,-82.55501667,VR2W,V2LGLFC_WBI_005,V2LGLFC,V2LGLFC,2015-06-29T10:17:00Z
V2LGLFC-WBI_006-VR2W-110580-1,2013-07-22T10:37:00Z,41.90343333,-82.56271667,VR2W,V2LGLFC_WBI_006,V2LGLFC,V2LGLFC,2014-06-30T09:45:00Z
V2LGLFC-WBI_006-VR2W-112407-2,2014-06-30T11:51:00Z,41.90338333,-82.56246667,VR2W,V2LGLFC_WBI_006,V2LGLFC,V2LGLFC,2015-06-29T10:25:00Z
V2LGLFC-WBI_007-VR2W-110585-1,2013-07-22T10:43:00Z,41.89611667,-82.56963333,VR2W,V2LGLFC_WBI_007,V2LGLFC,V2LGLFC,2014-06-30T09:45:00Z
V2LGLFC-WBI_007-VR2W-120180-2,2014-06-30T11:58:00Z,41.89665,-82.56955,VR2W,V2LGLFC_WBI_007,V2LGLFC,V2LGLFC,2015-06-29T10:30:00Z
V2LGLFC-WBI_008-VR2W-109141-1,2013-07-22T10:51:00Z,41.88925,-82.57735,VR2W,V2LGLFC_WBI_008,V2LGLFC,V2LGLFC,2014-06-30T09:50:00Z
V2LGLFC-WBI_008-VR2W-119154-2,2014-06-30T12:05:00Z,41.88943333,-82.57855,VR2W,V2LGLFC_WBI_008,V2LGLFC,V2LGLFC,2015-06-29T10:36:00Z
V2LGLFC-WBI_009-VR2W-112341-1,2013-07-22T10:56:00Z,41.88166667,-82.58536667,VR2W,V2LGLFC_WBI_009,V2LGLFC,V2LGLFC,2014-06-30T10:00:00Z
V2LGLFC-WBI_009-VR2W-119155-2,2014-06-30T12:10:00Z,41.88253333,-82.58518333,VR2W,V2LGLFC_WBI_009,V2LGLFC,V2LGLFC,2015-06-29T10:41:00Z
V2LGLFC-WBI_010-VR2W-110596-2,2014-06-30T12:17:00Z,41.87418333,-82.59326667,VR2W,V2LGLFC_WBI_010,V2LGLFC,V2LGLFC,2015-06-29T10:47:00Z
